,gene,pvalue,chromosome
26210,id8001666,0.1393289154007843,ch-8
26211,id8001668,0.001924354334928274,ch-8
26212,id8001672,0.007667669344991696,ch-8
26213,id8001695,6.223567966637504e-09,ch-8
26214,id8001706,0.0018156859329174517,ch-8
26215,id8001707,4.484814753715086e-06,ch-8
26216,id8001718,0.002412715743717464,ch-8
26217,id8001719,0.0013291862777370376,ch-8
26218,id8001720,6.471514678765953e-07,ch-8
26219,id8001728,0.01746529948060295,ch-8
26220,id8001730,0.00018848333670895892,ch-8
26221,id8001737,0.031199598986857133,ch-8
26222,id8001738,0.35417946997027594,ch-8
26223,id8001741,0.23134851374732487,ch-8
26224,id8001747,0.08519048939187632,ch-8
26225,id8001749,1.6397626068949963e-19,ch-8
26226,id8001752,0.0620332012566674,ch-8
26227,id8001755,2.457330518126703e-08,ch-8
26228,id8001766,5.349371535226737e-13,ch-8
26229,id8001768,2.65279199881464e-08,ch-8
26230,id8001772,0.04376648679081047,ch-8
26231,id8001774,0.06695934103140024,ch-8
26232,id8001778,3.164375097775211e-09,ch-8
26233,id8001780,2.5571465868683165e-14,ch-8
26234,id8001788,0.0003582050777266651,ch-8
26235,id8001791,3.0213833716623944e-11,ch-8
26236,id8001796,2.6828607799920557e-08,ch-8
26237,id8001799,0.3219650939357655,ch-8
26238,id8001801,5.055202899023789e-12,ch-8
26239,id8001808,0.00036371911268010383,ch-8
26240,id8001810,0.020578500502489133,ch-8
26241,id8001819,0.010854110452252513,ch-8
26242,id8001828,0.27306802403923147,ch-8
26243,id8001829,6.368581552584023e-07,ch-8
26244,id8001832,0.004923785905305803,ch-8
26245,id8001833,0.07310937977373858,ch-8
26246,id8001834,1.2308393746541996e-10,ch-8
26247,id8001835,4.339920503826948e-14,ch-8
26248,id8001841,0.06701840282519358,ch-8
26249,id8001845,6.086811656175433e-08,ch-8
26250,id8001846,0.0016246103669216082,ch-8
26251,id8001852,9.517236650331353e-18,ch-8
26252,id8001853,8.375281188926169e-05,ch-8
26253,id8001855,0.000982165416752643,ch-8
26254,id8001857,2.0315360659232108e-07,ch-8
26255,id8001878,0.04809226526362438,ch-8
26256,id8001897,5.801433762234502e-16,ch-8
26257,id8001898,0.6871716213089856,ch-8
26258,id8001901,0.00010717071961853308,ch-8
26259,id8001902,2.764543709077104e-05,ch-8
26260,id8001903,2.8810090113611835e-13,ch-8
26261,id8001908,5.364184287268426e-11,ch-8
26262,id8001914,1.5826545767538997e-16,ch-8
26263,id8001916,0.3725467510683246,ch-8
26264,id8001919,3.518078456398692e-16,ch-8
26265,id8001921,1.5632709401633655e-15,ch-8
26266,id8001933,3.4391086820538218e-205,ch-8
26267,id8001935,4.4762336802231576e-10,ch-8
26268,id8001936,1.1332097260237855e-05,ch-8
26269,id8001941,1.023186711653975e-12,ch-8
26270,wd8000542,4.325053061623456e-05,ch-8
26271,id8001946,0.004483480200068102,ch-8
26272,id8001949,3.378838040213864e-06,ch-8
26273,id8001958,1.8564319779232307e-05,ch-8
26274,id8001967,6.655394874229965e-05,ch-8
26275,id8001971,5.4877915163616814e-05,ch-8
26276,id8001972,3.691591150277804e-19,ch-8
26277,id8001973,2.4434257964607093e-20,ch-8
26278,id8001974,0.4941487038825447,ch-8
26279,id8001979,0.0037402864322979993,ch-8
26280,id8001984,1.3691058397543342e-07,ch-8
26281,id8001985,4.1848138623006384e-14,ch-8
26282,id8001987,0.0002333845663408489,ch-8
26283,id8001993,4.797009073855438e-11,ch-8
26284,id8001997,4.73136985315366e-06,ch-8
26285,id8002001,2.2809283983884956e-13,ch-8
26286,id8002002,0.00014625479813370335,ch-8
26287,id8002004,2.7862259757244013e-05,ch-8
26288,id8002012,0.011188063422282223,ch-8
26289,id8002014,0.11101305665773704,ch-8
26290,ud8000354,0.007880684992109779,ch-8
26291,id8002016,5.458614113925609e-21,ch-8
26292,id8002023,3.0298799933707216e-18,ch-8
26293,id8002025,3.691591150277804e-19,ch-8
26294,id8002026,0.011588662465819955,ch-8
26295,id8002038,6.941266188098538e-16,ch-8
26296,id8002062,0.007174478251089124,ch-8
26297,ud8000377,0.11280841043505319,ch-8
26298,id8002070,8.29325957988936e-19,ch-8
26299,id8002071,1.1388355892490048e-18,ch-8
26300,id8002074,4.71479648606188e-08,ch-8
26301,id8002076,0.0005509111118950953,ch-8
26302,id8002081,7.095306263872333e-05,ch-8
26303,id8002084,1.1993820650878589e-05,ch-8
26304,id8002089,0.10917935443016696,ch-8
26305,id8002090,0.005412135270795804,ch-8
26306,id8002093,0.5906416097388126,ch-8
26307,wd8000594,2.6954061522233095e-15,ch-8
26308,id8002098,2.583629420615481e-06,ch-8
26309,id8002100,7.367226221010869e-11,ch-8
26310,id8002103,0.00012080826343801245,ch-8
26311,id8002106,0.05897036998711305,ch-8
26312,id8002107,0.3552763586765947,ch-8
26313,id8002110,1.4714627179092414e-13,ch-8
26314,id8002113,1.934424092833218e-10,ch-8
26315,id8002130,0.0004356563046989205,ch-8
26316,id8002131,1.7276002174421745e-06,ch-8
26317,id8002132,5.317651624546601e-12,ch-8
26318,id8002134,0.0014802992346485853,ch-8
26319,id8002135,9.971529195089528e-07,ch-8
26320,id8002138,1.324404287743378e-09,ch-8
26321,id8002140,2.2969251581023426e-05,ch-8
26322,id8002147,5.0117611064410334e-20,ch-8
26323,id8002150,2.579556676603735e-07,ch-8
26324,id8002151,1.0630007311380962e-09,ch-8
26325,ud8000386,1.0630007311380962e-09,ch-8
26326,ud8000391,0.7198125629722922,ch-8
26327,id8002154,0.726127731467612,ch-8
26328,id8002161,3.075688300507582e-11,ch-8
26329,id8002163,2.192336966898969e-13,ch-8
26330,id8002166,2.7372494046158713e-07,ch-8
26331,id8002167,9.499070101836088e-12,ch-8
26332,id8002172,5.189149984322567e-09,ch-8
26333,id8002179,8.096077198718285e-13,ch-8
26334,id8002180,8.195505648871091e-17,ch-8
26335,id8002187,8.323629470229023e-15,ch-8
26336,id8002190,0.7422969620348441,ch-8
26337,id8002192,1.3101920171065194e-19,ch-8
26338,id8002194,1.460187247978652e-19,ch-8
26339,id8002198,1.5844273004522074e-08,ch-8
26340,id8002201,0.0020635691123059596,ch-8
26341,id8002208,0.0026687900189601285,ch-8
26342,id8002211,2.930786402139737e-13,ch-8
26343,id8002216,0.023235053016217675,ch-8
26344,id8002218,1.9277972200789473e-14,ch-8
26345,id8002219,0.0023722577064288963,ch-8
26346,id8002220,1.2923711143879975e-14,ch-8
26347,id8002227,1.0382312015781069e-14,ch-8
26348,id8002228,1.7430053772384143e-15,ch-8
26349,id8002234,2.311328505315393e-07,ch-8
26350,wd8000598,0.007932142478090312,ch-8
26351,wd8000665,1.7447797867728396e-06,ch-8
26352,id8002235,8.65179486694969e-10,ch-8
26353,id8002245,1.4998506393681507e-10,ch-8
26354,wd8000709,0.00014272346524048002,ch-8
26355,wd8000730,6.414074065907837e-12,ch-8
26356,wd8000870,0.02492390101379782,ch-8
26357,id8002251,0.3375044583753939,ch-8
26358,wd8000877,0.0001501068874279934,ch-8
26359,ud8000404,0.0029877711808985806,ch-8
26360,ud8000407,1.394142819208385e-06,ch-8
26361,id8002262,8.603017290891193e-05,ch-8
26362,id8002264,1.0478542322344211e-10,ch-8
26363,id8002269,1.3047463110649793e-10,ch-8
26364,id8002271,0.0001986571252713063,ch-8
26365,id8002275,5.135145372002397e-14,ch-8
26366,id8002276,0.0014504159136169122,ch-8
26367,wd8001057,1.441606751262734e-15,ch-8
26368,id8002284,0.0024086673515369525,ch-8
26369,id8002292,5.3223119585007885e-09,ch-8
26370,id8002295,4.595804087555297e-09,ch-8
26371,id8002299,1.5711123007830572e-08,ch-8
26372,id8002300,0.009187890805358272,ch-8
26373,id8002301,0.18097263525856608,ch-8
26374,id8002303,5.264926766690287e-09,ch-8
26375,id8002306,4.065880057507203e-09,ch-8
26376,id8002313,0.0005820685846337205,ch-8
26377,id8002314,4.608055598667619e-14,ch-8
26378,id8002322,0.0002652265428322421,ch-8
26379,id8002325,1.211479106614685e-19,ch-8
26380,id8002326,4.481099880671224e-08,ch-8
26381,id8002328,6.306154781826449e-13,ch-8
26382,id8002335,2.5139543126555016e-15,ch-8
26383,id8002336,2.6900516861520587e-08,ch-8
26384,id8002339,1.6894420159830022e-06,ch-8
26385,ud8000435,0.0021571036603288676,ch-8
26386,ud8000441,7.873099060051799e-17,ch-8
26387,id8002341,1.2823088165324235e-14,ch-8
26388,id8002342,0.5995536359825036,ch-8
26389,id8002344,3.597698130988859e-08,ch-8
26390,id8002346,2.3500281961573095e-17,ch-8
26391,id8002352,1.5424525514794266e-19,ch-8
26392,id8002353,2.0473168796905243e-17,ch-8
26393,id8002362,0.44313102327973597,ch-8
26394,ud8000449,4.9500446378175276e-210,ch-8
26395,id8002371,1.0762957563804379e-15,ch-8
26396,id8002377,6.365966579890401e-19,ch-8
26397,id8002386,9.870887932485407e-17,ch-8
26398,id8002394,5.998362634070788e-14,ch-8
26399,id8002396,2.3898727603419893e-16,ch-8
26400,id8002400,8.053497288157412e-10,ch-8
26401,id8002403,5.302112518087683e-09,ch-8
26402,id8002410,2.090389100528563e-15,ch-8
26403,id8002417,3.634186156873574e-07,ch-8
26404,id8002419,0.00011437493045930704,ch-8
26405,id8002421,2.827239399919376e-14,ch-8
26406,id8002428,4.433822793119801e-218,ch-8
26407,id8002432,1.84738203238668e-17,ch-8
26408,ud8000457,6.184507235061198e-06,ch-8
26409,wd8001132,4.993007026835685e-184,ch-8
26410,ud8000459,4.9319628755366763e-14,ch-8
26411,id8002435,0.5357595718626069,ch-8
26412,id8002442,0.04480060666961488,ch-8
26413,id8002451,0.0013569133735227394,ch-8
26414,id8002453,5.588080069775414e-09,ch-8
26415,id8002457,5.874970430056843e-16,ch-8
26416,id8002462,2.1729041277140264e-14,ch-8
26417,id8002466,1.685488882484532e-14,ch-8
26418,id8002467,1.0796225778991339e-13,ch-8
26419,id8002470,0.05618131972411133,ch-8
26420,id8002474,8.202779773266164e-16,ch-8
26421,id8002476,0.10594070253472496,ch-8
26422,id8002477,0.03644474226716975,ch-8
26423,id8002488,0.05618131972411133,ch-8
26424,id8002490,5.122637337016422e-13,ch-8
26425,id8002493,0.322635329277395,ch-8
26426,id8002494,0.09268249896992921,ch-8
26427,id8002496,0.5291703742646353,ch-8
26428,id8002502,2.0074804931244168e-18,ch-8
26429,id8002512,0.00763551930779346,ch-8
26430,id8002513,0.026603625289694108,ch-8
26431,id8002514,1.0241340114104601e-13,ch-8
26432,id8002522,0.023017661429234882,ch-8
26433,id8002524,0.046419918804811604,ch-8
26434,id8002526,2.9177810806376457e-11,ch-8
26435,id8002533,6.034002488452628e-15,ch-8
26436,id8002534,1.0016613939751297e-11,ch-8
26437,id8002535,0.09327893565167766,ch-8
26438,id8002537,5.677784149241331e-12,ch-8
26439,id8002538,7.679343974975318e-14,ch-8
26440,id8002540,4.560739580335013e-09,ch-8
26441,id8002544,1.0363329379297171e-10,ch-8
26442,wd8001204,1.3961161334649211e-18,ch-8
26443,id8002545,4.7056409750934745e-12,ch-8
26444,id8002548,0.32489576006781873,ch-8
26445,id8002551,2.364324814842322e-09,ch-8
26446,id8002553,2.9034185134967536e-224,ch-8
26447,id8002554,3.6866813689955477e-10,ch-8
26448,id8002558,1.832221436655287e-18,ch-8
26449,id8002559,4.341874780149741e-11,ch-8
26450,id8002560,0.01383655680111572,ch-8
26451,id8002566,4.137644309365556e-15,ch-8
26452,wd8001207,1.024712147514958e-13,ch-8
26453,wd8001233,7.011201970919296e-12,ch-8
26454,wd8001234,8.167217622657757e-13,ch-8
26455,wd8001250,2.971316367975785e-19,ch-8
26456,id8002591,0.0002674550325961935,ch-8
26457,id8002592,2.207363119892345e-18,ch-8
26458,id8002599,5.290650273472596e-05,ch-8
26459,id8002600,4.239755893467198e-11,ch-8
26460,id8002602,5.483709839935403e-12,ch-8
26461,id8002603,7.954644796482145e-12,ch-8
26462,id8002604,6.381504056724891e-12,ch-8
26463,id8002605,1.2338553370566862e-11,ch-8
26464,id8002613,5.106192898110054e-11,ch-8
26465,id8002615,6.775058603461041e-10,ch-8
26466,id8002616,2.2027398333529307e-13,ch-8
26467,id8002618,0.0558436946653048,ch-8
26468,id8002620,0.00020212753137460217,ch-8
26469,id8002621,9.691206958737045e-10,ch-8
26470,id8002623,7.132726031304866e-13,ch-8
26471,id8002627,0.592568437064752,ch-8
26472,id8002628,0.005120212409242099,ch-8
26473,id8002629,0.0008188301042853215,ch-8
26474,id8002630,2.501892867751532e-05,ch-8
26475,id8002632,6.9544034003158615e-06,ch-8
26476,id8002634,7.478961591754987e-08,ch-8
26477,ud8000484,1.5860837983501264e-08,ch-8
26478,id8002637,8.039389527324169e-07,ch-8
26479,id8002642,0.0014755751293283603,ch-8
26480,id8002645,2.009973423881179e-08,ch-8
26481,id8002648,0.00010554399128352648,ch-8
26482,id8002649,0.25528243304566395,ch-8
26483,wd8001306,6.595806909721248e-07,ch-8
26484,id8002662,2.059738936171345e-09,ch-8
26485,id8002668,0.04245529715495327,ch-8
26486,id8002669,0.007579504743467336,ch-8
26487,id8002671,6.65743887582332e-06,ch-8
26488,id8002674,6.475712948988346e-06,ch-8
26489,id8002679,9.194891539102692e-07,ch-8
26490,id8002687,0.05478374370524511,ch-8
26491,id8002690,0.0014480352959226036,ch-8
26492,id8002694,2.0473528520415108e-08,ch-8
26493,id8002699,0.6160104815538172,ch-8
26494,id8002709,2.4925399105255324e-10,ch-8
26495,id8002715,1.3423488606305532e-07,ch-8
26496,id8002718,1.0498066600454333e-10,ch-8
26497,id8002731,1.5062516908987934e-11,ch-8
26498,id8002737,2.395810044672237e-10,ch-8
26499,id8002738,2.5900745908671354e-09,ch-8
26500,id8002746,3.1861347378115973e-06,ch-8
26501,id8002753,2.47013237708514e-09,ch-8
26502,id8002761,0.591518498331588,ch-8
26503,id8002777,0.00031331375246300224,ch-8
26504,id8002781,0.10109760074122238,ch-8
26505,id8002786,2.6372896889809025e-08,ch-8
26506,id8002788,0.007445994807955371,ch-8
26507,id8002790,0.0020316953279431883,ch-8
26508,wd8001364,4.2782238566720485e-08,ch-8
26509,ud8000496,2.3810913407003045e-15,ch-8
26510,id8002792,3.0039226667380894e-15,ch-8
26511,id8002796,4.374535946459034e-06,ch-8
26512,id8002797,0.33647068342995423,ch-8
26513,id8002808,2.2531633989112704e-08,ch-8
26514,id8002812,2.667919986742479e-07,ch-8
26515,id8002817,1.4080149288596332e-14,ch-8
26516,ud8000507,1.7584804133315871e-06,ch-8
26517,id8002818,0.11439572217975623,ch-8
26518,id8002825,5.575915069490381e-07,ch-8
26519,id8002826,1.565154719563659e-06,ch-8
26520,id8002829,9.636399731700432e-07,ch-8
26521,id8002835,1.083994055800517e-06,ch-8
26522,id8002840,0.0012955440236086654,ch-8
26523,id8002841,8.573342780186164e-06,ch-8
26524,id8002842,4.2036555082326875e-07,ch-8
26525,id8002844,0.676815874425814,ch-8
26526,id8002850,0.16794531887235994,ch-8
26527,id8002857,0.0007530944373501343,ch-8
26528,id8002862,0.5225370566532933,ch-8
26529,id8002865,0.05705211365204009,ch-8
26530,id8002877,0.9819151414763049,ch-8
26531,id8002887,7.900039794353692e-18,ch-8
26532,id8002893,0.0002918242590845162,ch-8
26533,id8002894,1.2574325382391322e-05,ch-8
26534,id8002898,0.16286019943550628,ch-8
26535,id8002915,0.001049448515417126,ch-8
26536,id8002924,0.0010387774688313035,ch-8
26537,id8002925,0.0015045747251656427,ch-8
26538,id8002936,7.547387312625026e-06,ch-8
26539,id8002939,0.00015328061336125905,ch-8
26540,id8002942,0.029250368256035573,ch-8
26541,id8002946,2.765261924511378e-05,ch-8
26542,id8002948,1.913752742227419e-06,ch-8
26543,id8002954,4.624225505604483e-06,ch-8
26544,id8002956,0.05705211365204009,ch-8
26545,id8002958,0.000623847792463227,ch-8
26546,id8002959,0.2372767466040426,ch-8
26547,id8002960,0.0016492089480087209,ch-8
26548,id8002968,6.94449229891053e-18,ch-8
26549,id8002969,0.004218843534328137,ch-8
26550,id8002972,0.0017133954140331157,ch-8
26551,id8002980,0.1060768091821457,ch-8
26552,id8002983,0.0007928659381673927,ch-8
26553,id8002984,0.17274918620868474,ch-8
26554,id8002990,0.14570089562933755,ch-8
26555,wd8001461,0.11699749474380407,ch-8
26556,id8003003,0.12226216271713171,ch-8
26557,id8003004,8.056107780069815e-14,ch-8
26558,id8003009,2.0472984536234325e-09,ch-8
26559,id8003010,0.6201016552942806,ch-8
26560,id8003011,0.4742166040254623,ch-8
26561,id8003013,9.5932903882455e-08,ch-8
26562,id8003018,0.25573844017787345,ch-8
26563,id8003022,0.10475588249802135,ch-8
26564,id8003028,1.8549032223739703e-05,ch-8
26565,id8003034,4.6051471445943383e-07,ch-8
26566,id8003036,0.06953594169329112,ch-8
26567,id8003037,5.512855445705383e-07,ch-8
26568,id8003039,7.564403728800906e-12,ch-8
26569,id8003041,0.9824594730409761,ch-8
26570,id8003046,0.013413660364824768,ch-8
26571,id8003048,2.811582568672691e-06,ch-8
26572,id8003053,0.2688469929776047,ch-8
26573,id8003073,1.4915124490253076e-05,ch-8
26574,id8003075,4.789479261599638e-15,ch-8
26575,id8003076,0.05222884717909449,ch-8
26576,wd8001469,0.5865483386877957,ch-8
26577,wd8001481,0.3131072430871009,ch-8
26578,wd8001505,4.2872801678745594e-13,ch-8
26579,ud8000529,3.3136528269295686e-14,ch-8
26580,id8003084,1.6818447397622258e-13,ch-8
26581,id8003097,0.6337566172800455,ch-8
26582,id8003101,0.5237800491172568,ch-8
26583,id8003103,1.342761836075524e-07,ch-8
26584,id8003114,8.764015880415419e-09,ch-8
26585,id8003117,0.9314236832044995,ch-8
26586,id8003119,7.489975709324122e-11,ch-8
26587,id8003122,0.14815699102159505,ch-8
26588,id8003123,2.3300021211540752e-11,ch-8
26589,id8003133,1.7182796208964993e-13,ch-8
26590,id8003135,3.710769486099095e-11,ch-8
26591,id8003138,0.0016457382666804979,ch-8
26592,id8003140,0.06489624646171235,ch-8
26593,id8003141,9.380861497008106e-15,ch-8
26594,id8003145,0.06590696991635955,ch-8
26595,id8003151,0.02238436868759218,ch-8
26596,id8003167,7.6955735673783266e-205,ch-8
26597,id8003169,2.5623055527536484e-12,ch-8
26598,id8003172,1.6230807007848683e-15,ch-8
26599,ud8000546,6.264188320402746e-11,ch-8
26600,id8003181,0.36714399274863185,ch-8
26601,id8003182,0.41800501001544854,ch-8
26602,id8003183,0.2926171543416298,ch-8
26603,id8003186,2.0713558938990866e-11,ch-8
26604,id8003188,0.035324250448657356,ch-8
26605,id8003191,2.987272206412717e-11,ch-8
26606,ud8000572,0.015126983507896529,ch-8
26607,wd8001592,4.3121067255912925e-05,ch-8
26608,ud8000573,0.07770112520474025,ch-8
26609,id8003193,0.11693554481301587,ch-8
26610,id8003197,0.49551915741780483,ch-8
26611,id8003198,2.0257432834138285e-05,ch-8
26612,id8003199,0.8832112913733188,ch-8
26613,id8003200,0.4596190564982072,ch-8
26614,id8003201,4.163672944386828e-10,ch-8
26615,id8003204,1.2015203149547906e-06,ch-8
26616,id8003205,6.021173576156119e-09,ch-8
26617,id8003207,0.41322291124740096,ch-8
26618,id8003209,5.4398204854851464e-17,ch-8
26619,id8003211,0.0008928071687707813,ch-8
26620,id8003213,0.0011825008848571036,ch-8
26621,id8003214,2.086993950267004e-14,ch-8
26622,id8003219,1.0261463483831766e-08,ch-8
26623,id8003220,5.549046260666033e-14,ch-8
26624,id8003222,0.06623843387097768,ch-8
26625,id8003223,1.2443229981642076e-16,ch-8
26626,id8003231,6.337114237951632e-183,ch-8
26627,id8003236,6.995554419523617e-17,ch-8
26628,id8003241,0.013093955952073685,ch-8
26629,id8003245,6.721561873755099e-13,ch-8
26630,id8003254,2.0260483374501465e-18,ch-8
26631,id8003255,1.5901212250578755e-17,ch-8
26632,id8003259,0.5977515921036235,ch-8
26633,id8003262,0.057101235465085894,ch-8
26634,id8003268,1.4122605853970245e-11,ch-8
26635,id8003270,0.0007923336492719596,ch-8
26636,id8003278,0.0010886799114191077,ch-8
26637,ud8000584,2.0666022461561107e-14,ch-8
26638,id8003283,2.2992164793510626e-17,ch-8
26639,id8003284,7.125873059445354e-19,ch-8
26640,id8003288,4.684333222859863e-18,ch-8
26641,id8003295,0.0013526586902296385,ch-8
26642,id8003296,7.484829628923381e-19,ch-8
26643,id8003298,1.485459756709485e-17,ch-8
26644,id8003299,0.7772803905063173,ch-8
26645,id8003304,3.1433529135212676e-13,ch-8
26646,id8003306,7.39941554577633e-11,ch-8
26647,id8003309,3.1507797856186074e-09,ch-8
26648,id8003314,0.05497929135272772,ch-8
26649,id8003325,0.0008020507373066197,ch-8
26650,id8003327,0.0007799330236358641,ch-8
26651,id8003328,6.892424943399296e-14,ch-8
26652,ud8000587,6.960976703080146e-16,ch-8
26653,wd8001602,2.106558955168586e-12,ch-8
26654,wd8001620,4.916296484588622e-17,ch-8
26655,ud8000591,3.645308363344633e-13,ch-8
26656,id8003329,0.4416899528763465,ch-8
26657,id8003330,2.3186168615998543e-13,ch-8
26658,id8003331,0.002197320691201821,ch-8
26659,id8003336,0.026511567726604665,ch-8
26660,id8003337,0.0008338321343485895,ch-8
26661,id8003338,0.30940445021581503,ch-8
26662,id8003344,0.1114918920881885,ch-8
26663,id8003346,4.300182532424833e-12,ch-8
26664,id8003357,3.4180762514758346e-06,ch-8
26665,id8003377,6.549434366111739e-14,ch-8
26666,id8003390,2.2035273844622266e-14,ch-8
26667,id8003398,2.699387590089824e-18,ch-8
26668,id8003399,8.597835273810688e-15,ch-8
26669,id8003400,0.02845553950266045,ch-8
26670,id8003403,6.801066131065055e-07,ch-8
26671,id8003412,0.0007776152538327703,ch-8
26672,id8003413,0.5128072847881462,ch-8
26673,id8003419,2.513349864531916e-19,ch-8
26674,id8003422,2.0788611239767987e-15,ch-8
26675,id8003425,0.0009141326737116665,ch-8
